datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
9/26/2015 15:00,9/26/2015 11:00,Other,1000,1,FALSE
9/26/2015 16:00,9/26/2015 12:00,Other,1000,1,FALSE
9/26/2015 17:00,9/26/2015 13:00,Other,1000,1,FALSE
9/26/2015 18:00,9/26/2015 14:00,Other,1000,1,FALSE
9/26/2015 19:00,9/26/2015 15:00,Other,1000,1,FALSE
9/26/2015 20:00,9/26/2015 16:00,Other,1000,1,FALSE
9/26/2015 21:00,9/26/2015 17:00,Other,1000,1,FALSE
9/26/2015 22:00,9/26/2015 18:00,Other,1000,1,FALSE
9/26/2015 23:00,9/26/2015 19:00,Other,1000,1,FALSE
9/27/2015 0:00,9/26/2015 20:00,Other,1000,1,FALSE
9/27/2015 1:00,9/26/2015 21:00,Other,1000,1,FALSE
9/27/2015 2:00,9/26/2015 22:00,Other,1000,1,FALSE
9/27/2015 3:00,9/26/2015 23:00,Other,1000,1,FALSE
9/27/2015 4:00,9/27/2015 0:00,Other,1000,1,FALSE
9/27/2015 5:00,9/27/2015 1:00,Other,1000,1,FALSE
9/27/2015 6:00,9/27/2015 2:00,Other,1000,1,FALSE
9/27/2015 7:00,9/27/2015 3:00,Other,1000,1,FALSE
9/27/2015 8:00,9/27/2015 4:00,Other,1000,1,FALSE
9/27/2015 9:00,9/27/2015 5:00,Other,1000,1,FALSE
9/27/2015 10:00,9/27/2015 6:00,Other,1000,1,FALSE
9/27/2015 11:00,9/27/2015 7:00,Other,1000,1,FALSE
9/27/2015 12:00,9/27/2015 8:00,Other,1000,1,FALSE
9/27/2015 13:00,9/27/2015 9:00,Other,1000,1,FALSE
9/27/2015 14:00,9/27/2015 10:00,Other,1000,1,FALSE
9/27/2015 15:00,9/27/2015 11:00,Other,1000,1,FALSE
9/27/2015 16:00,9/27/2015 12:00,Other,1000,1,FALSE
9/27/2015 17:00,9/27/2015 13:00,Other,1000,1,FALSE
9/27/2015 18:00,9/27/2015 14:00,Other,1000,1,FALSE
9/27/2015 19:00,9/27/2015 15:00,Other,1000,1,FALSE
9/27/2015 20:00,9/27/2015 16:00,Other,1000,1,FALSE
9/27/2015 21:00,9/27/2015 17:00,Other,1000,1,FALSE
9/27/2015 22:00,9/27/2015 18:00,Other,1000,1,FALSE
9/27/2015 23:00,9/27/2015 19:00,Other,1000,1,FALSE
9/28/2015 0:00,9/27/2015 20:00,Other,1000,1,FALSE
9/28/2015 1:00,9/27/2015 21:00,Other,1000,1,FALSE
9/28/2015 2:00,9/27/2015 22:00,Other,1000,1,FALSE
9/28/2015 3:00,9/27/2015 23:00,Other,1000,1,FALSE
9/28/2015 4:00,9/28/2015 0:00,Other,1000,1,FALSE
9/28/2015 5:00,9/28/2015 1:00,Other,1000,1,FALSE
9/28/2015 6:00,9/28/2015 2:00,Other,1000,1,FALSE
9/28/2015 7:00,9/28/2015 3:00,Other,1000,1,FALSE
9/28/2015 8:00,9/28/2015 4:00,Other,1000,1,FALSE
9/28/2015 9:00,9/28/2015 5:00,Other,1000,1,FALSE
9/28/2015 10:00,9/28/2015 6:00,Other,1000,1,FALSE
9/28/2015 11:00,9/28/2015 7:00,Other,1000,1,FALSE
9/28/2015 12:00,9/28/2015 8:00,Other,1000,1,FALSE
9/28/2015 13:00,9/28/2015 9:00,Other,1000,1,FALSE
9/28/2015 14:00,9/28/2015 10:00,Other,1000,1,FALSE
9/28/2015 15:00,9/28/2015 11:00,Other,1000,1,FALSE
9/28/2015 16:00,9/28/2015 12:00,Other,1000,1,FALSE
9/28/2015 17:00,9/28/2015 13:00,Other,1000,1,FALSE
9/28/2015 18:00,9/28/2015 14:00,Other,1000,1,FALSE
9/28/2015 19:00,9/28/2015 15:00,Other,1000,1,FALSE
9/28/2015 20:00,9/28/2015 16:00,Other,1000,1,FALSE
9/28/2015 21:00,9/28/2015 17:00,Other,1000,1,FALSE
9/28/2015 22:00,9/28/2015 18:00,Other,1000,1,FALSE
9/28/2015 23:00,9/28/2015 19:00,Other,1000,1,FALSE
9/29/2015 0:00,9/28/2015 20:00,Other,1000,1,FALSE
9/29/2015 1:00,9/28/2015 21:00,Other,1000,1,FALSE
9/29/2015 2:00,9/28/2015 22:00,Other,1000,1,FALSE
9/29/2015 3:00,9/28/2015 23:00,Other,1000,1,FALSE
9/29/2015 4:00,9/29/2015 0:00,Other,1000,1,FALSE
9/29/2015 5:00,9/29/2015 1:00,Other,1000,1,FALSE
9/29/2015 6:00,9/29/2015 2:00,Other,1000,1,FALSE
9/29/2015 7:00,9/29/2015 3:00,Other,1000,1,FALSE
9/29/2015 8:00,9/29/2015 4:00,Other,1000,1,FALSE
9/29/2015 9:00,9/29/2015 5:00,Other,1000,1,FALSE
9/29/2015 10:00,9/29/2015 6:00,Other,1000,1,FALSE
9/29/2015 11:00,9/29/2015 7:00,Other,1000,1,FALSE
9/29/2015 12:00,9/29/2015 8:00,Other,1000,1,FALSE
9/29/2015 13:00,9/29/2015 9:00,Other,1000,1,FALSE
9/29/2015 14:00,9/29/2015 10:00,Other,1000,1,FALSE
9/29/2015 15:00,9/29/2015 11:00,Other,1000,1,FALSE
9/29/2015 16:00,9/29/2015 12:00,Other,1000,1,FALSE
9/29/2015 17:00,9/29/2015 13:00,Other,1000,1,FALSE
9/29/2015 18:00,9/29/2015 14:00,Other,1000,1,FALSE
9/29/2015 19:00,9/29/2015 15:00,Other,1000,1,FALSE
9/29/2015 20:00,9/29/2015 16:00,Other,1000,1,FALSE
9/29/2015 21:00,9/29/2015 17:00,Other,1000,1,FALSE
9/29/2015 22:00,9/29/2015 18:00,Other,1000,1,FALSE
9/29/2015 23:00,9/29/2015 19:00,Other,1000,1,FALSE
9/30/2015 0:00,9/29/2015 20:00,Other,1000,1,FALSE
9/30/2015 1:00,9/29/2015 21:00,Other,1000,1,FALSE
9/30/2015 2:00,9/29/2015 22:00,Other,1000,1,FALSE
9/30/2015 3:00,9/29/2015 23:00,Other,1000,1,FALSE
9/30/2015 4:00,9/30/2015 0:00,Other,1000,1,FALSE
9/30/2015 5:00,9/30/2015 1:00,Other,1000,1,FALSE
9/30/2015 6:00,9/30/2015 2:00,Other,1000,1,FALSE
9/30/2015 7:00,9/30/2015 3:00,Other,1000,1,FALSE
9/30/2015 8:00,9/30/2015 4:00,Other,1000,1,FALSE
9/30/2015 9:00,9/30/2015 5:00,Other,1000,1,FALSE
9/30/2015 10:00,9/30/2015 6:00,Other,1000,1,FALSE
9/30/2015 11:00,9/30/2015 7:00,Other,1000,1,FALSE
9/30/2015 12:00,9/30/2015 8:00,Other,1000,1,FALSE
9/30/2015 13:00,9/30/2015 9:00,Other,1000,1,FALSE
9/30/2015 14:00,9/30/2015 10:00,Other,1000,1,FALSE
9/30/2015 15:00,9/30/2015 11:00,Other,1000,1,FALSE
9/30/2015 16:00,9/30/2015 12:00,Other,1000,1,FALSE
9/30/2015 17:00,9/30/2015 13:00,Other,1000,1,FALSE
9/30/2015 18:00,9/30/2015 14:00,Other,1000,1,FALSE
9/30/2015 19:00,9/30/2015 15:00,Other,1000,1,FALSE
9/30/2015 20:00,9/30/2015 16:00,Other,1000,1,FALSE
9/30/2015 21:00,9/30/2015 17:00,Other,1000,1,FALSE
9/30/2015 22:00,9/30/2015 18:00,Other,1000,1,FALSE
9/30/2015 23:00,9/30/2015 19:00,Other,1000,1,FALSE
10/1/2015 0:00,9/30/2015 20:00,Other,1000,1,FALSE
10/1/2015 1:00,9/30/2015 21:00,Other,1000,1,FALSE
10/1/2015 2:00,9/30/2015 22:00,Other,1000,1,FALSE
10/1/2015 3:00,9/30/2015 23:00,Other,1000,1,FALSE
10/1/2015 4:00,10/1/2015 0:00,Other,1000,1,FALSE
10/1/2015 5:00,10/1/2015 1:00,Other,1000,1,FALSE
10/1/2015 6:00,10/1/2015 2:00,Other,1000,1,FALSE
10/1/2015 7:00,10/1/2015 3:00,Other,1000,1,FALSE
10/1/2015 8:00,10/1/2015 4:00,Other,1000,1,FALSE
10/1/2015 9:00,10/1/2015 5:00,Other,1000,1,FALSE
10/1/2015 10:00,10/1/2015 6:00,Other,1000,1,FALSE
10/1/2015 11:00,10/1/2015 7:00,Other,1000,1,FALSE
10/1/2015 12:00,10/1/2015 8:00,Other,1000,1,FALSE
10/1/2015 13:00,10/1/2015 9:00,Other,1000,1,FALSE
10/1/2015 14:00,10/1/2015 10:00,Other,1000,1,FALSE
10/1/2015 15:00,10/1/2015 11:00,Other,1000,1,FALSE
10/1/2015 16:00,10/1/2015 12:00,Other,1000,1,FALSE
10/1/2015 17:00,10/1/2015 13:00,Other,1000,1,FALSE
10/1/2015 18:00,10/1/2015 14:00,Other,1000,1,FALSE
10/1/2015 19:00,10/1/2015 15:00,Other,1000,1,FALSE
10/1/2015 20:00,10/1/2015 16:00,Other,1000,1,FALSE
10/1/2015 21:00,10/1/2015 17:00,Other,1000,1,FALSE
10/1/2015 22:00,10/1/2015 18:00,Other,1000,1,FALSE
10/1/2015 23:00,10/1/2015 19:00,Other,1000,1,FALSE
10/2/2015 0:00,10/1/2015 20:00,Other,1000,1,FALSE
10/2/2015 1:00,10/1/2015 21:00,Other,1000,1,FALSE
10/2/2015 2:00,10/1/2015 22:00,Other,1000,1,FALSE
10/2/2015 3:00,10/1/2015 23:00,Other,1000,1,FALSE
10/2/2015 4:00,10/2/2015 0:00,Other,1000,1,FALSE
10/2/2015 5:00,10/2/2015 1:00,Other,1000,1,FALSE
10/2/2015 6:00,10/2/2015 2:00,Other,1000,1,FALSE
10/2/2015 7:00,10/2/2015 3:00,Other,1000,1,FALSE
10/2/2015 8:00,10/2/2015 4:00,Other,1000,1,FALSE
10/2/2015 9:00,10/2/2015 5:00,Other,1000,1,FALSE
10/2/2015 10:00,10/2/2015 6:00,Other,1000,1,FALSE
10/2/2015 11:00,10/2/2015 7:00,Other,1000,1,FALSE
10/2/2015 12:00,10/2/2015 8:00,Other,1000,1,FALSE
10/2/2015 13:00,10/2/2015 9:00,Other,1000,1,FALSE
10/2/2015 14:00,10/2/2015 10:00,Other,1000,1,FALSE
10/2/2015 15:00,10/2/2015 11:00,Other,1000,1,FALSE
10/2/2015 16:00,10/2/2015 12:00,Other,1000,1,FALSE
10/2/2015 17:00,10/2/2015 13:00,Other,1000,1,FALSE
10/2/2015 18:00,10/2/2015 14:00,Other,1000,1,FALSE
10/2/2015 19:00,10/2/2015 15:00,Other,1000,1,FALSE
10/2/2015 20:00,10/2/2015 16:00,Other,1000,1,FALSE
10/2/2015 21:00,10/2/2015 17:00,Other,1000,1,FALSE
10/2/2015 22:00,10/2/2015 18:00,Other,1000,1,FALSE
10/2/2015 23:00,10/2/2015 19:00,Other,1000,1,FALSE
10/3/2015 0:00,10/2/2015 20:00,Other,1000,1,FALSE
10/3/2015 1:00,10/2/2015 21:00,Other,1000,1,FALSE
10/3/2015 2:00,10/2/2015 22:00,Other,1000,1,FALSE
10/3/2015 3:00,10/2/2015 23:00,Other,1000,1,FALSE
10/3/2015 4:00,10/3/2015 0:00,Other,1000,1,FALSE
10/3/2015 5:00,10/3/2015 1:00,Other,1000,1,FALSE
10/3/2015 6:00,10/3/2015 2:00,Other,1000,1,FALSE
10/3/2015 7:00,10/3/2015 3:00,Other,1000,1,FALSE
10/3/2015 8:00,10/3/2015 4:00,Other,1000,1,FALSE
10/3/2015 9:00,10/3/2015 5:00,Other,1000,1,FALSE
10/3/2015 10:00,10/3/2015 6:00,Other,1000,1,FALSE
10/3/2015 11:00,10/3/2015 7:00,Other,1000,1,FALSE
10/3/2015 12:00,10/3/2015 8:00,Other,1000,1,FALSE
10/3/2015 13:00,10/3/2015 9:00,Other,1000,1,FALSE
10/3/2015 14:00,10/3/2015 10:00,Other,1000,1,FALSE
10/3/2015 15:00,10/3/2015 11:00,Other,1000,1,FALSE
10/3/2015 16:00,10/3/2015 12:00,Other,1000,1,FALSE
10/3/2015 17:00,10/3/2015 13:00,Other,1000,1,FALSE
10/3/2015 18:00,10/3/2015 14:00,Other,1000,1,FALSE
10/3/2015 19:00,10/3/2015 15:00,Other,1000,1,FALSE
10/3/2015 20:00,10/3/2015 16:00,Other,1000,1,FALSE
10/3/2015 21:00,10/3/2015 17:00,Other,1000,1,FALSE
10/3/2015 22:00,10/3/2015 18:00,Other,1000,1,FALSE
10/3/2015 23:00,10/3/2015 19:00,Other,1000,1,FALSE
10/4/2015 0:00,10/3/2015 20:00,Other,1000,1,FALSE
10/4/2015 1:00,10/3/2015 21:00,Other,1000,1,FALSE
10/4/2015 2:00,10/3/2015 22:00,Other,1000,1,FALSE
10/4/2015 3:00,10/3/2015 23:00,Other,1000,1,FALSE
10/4/2015 4:00,10/4/2015 0:00,Other,1000,1,FALSE
10/4/2015 5:00,10/4/2015 1:00,Other,1000,1,FALSE
10/4/2015 6:00,10/4/2015 2:00,Other,1000,1,FALSE
10/4/2015 7:00,10/4/2015 3:00,Other,1000,1,FALSE
10/4/2015 8:00,10/4/2015 4:00,Other,1000,1,FALSE
10/4/2015 9:00,10/4/2015 5:00,Other,1000,1,FALSE
10/4/2015 10:00,10/4/2015 6:00,Other,1000,1,FALSE
10/4/2015 11:00,10/4/2015 7:00,Other,1000,1,FALSE
10/4/2015 12:00,10/4/2015 8:00,Other,1000,1,FALSE
10/4/2015 13:00,10/4/2015 9:00,Other,1000,1,FALSE
10/4/2015 14:00,10/4/2015 10:00,Other,1000,1,FALSE
10/4/2015 15:00,10/4/2015 11:00,Other,1000,1,FALSE
10/4/2015 16:00,10/4/2015 12:00,Other,1000,1,FALSE
10/4/2015 17:00,10/4/2015 13:00,Other,1000,1,FALSE
10/4/2015 18:00,10/4/2015 14:00,Other,1000,1,FALSE
10/4/2015 19:00,10/4/2015 15:00,Other,1000,1,FALSE
10/4/2015 20:00,10/4/2015 16:00,Other,1000,1,FALSE
10/4/2015 21:00,10/4/2015 17:00,Other,1000,1,FALSE
10/4/2015 22:00,10/4/2015 18:00,Other,1000,1,FALSE
10/4/2015 23:00,10/4/2015 19:00,Other,1000,1,FALSE
10/5/2015 0:00,10/4/2015 20:00,Other,1000,1,FALSE
10/5/2015 1:00,10/4/2015 21:00,Other,1000,1,FALSE
10/5/2015 2:00,10/4/2015 22:00,Other,1000,1,FALSE
10/5/2015 3:00,10/4/2015 23:00,Other,1000,1,FALSE
10/5/2015 4:00,10/5/2015 0:00,Other,1000,1,FALSE
10/5/2015 5:00,10/5/2015 1:00,Other,1000,1,FALSE
10/5/2015 6:00,10/5/2015 2:00,Other,1000,1,FALSE
10/5/2015 7:00,10/5/2015 3:00,Other,1000,1,FALSE
10/5/2015 8:00,10/5/2015 4:00,Other,1000,1,FALSE
10/5/2015 9:00,10/5/2015 5:00,Other,1000,1,FALSE
10/5/2015 10:00,10/5/2015 6:00,Other,1000,1,FALSE
10/5/2015 11:00,10/5/2015 7:00,Other,1000,1,FALSE
10/5/2015 12:00,10/5/2015 8:00,Other,1000,1,FALSE
10/5/2015 13:00,10/5/2015 9:00,Other,1000,1,FALSE
10/5/2015 14:00,10/5/2015 10:00,Other,1000,1,FALSE
10/5/2015 15:00,10/5/2015 11:00,Other,1000,1,FALSE
10/5/2015 16:00,10/5/2015 12:00,Other,1000,1,FALSE
10/5/2015 17:00,10/5/2015 13:00,Other,1000,1,FALSE
10/5/2015 18:00,10/5/2015 14:00,Other,1000,1,FALSE
10/5/2015 19:00,10/5/2015 15:00,Other,1000,1,FALSE
10/5/2015 20:00,10/5/2015 16:00,Other,1000,1,FALSE
10/5/2015 21:00,10/5/2015 17:00,Other,1000,1,FALSE
10/5/2015 22:00,10/5/2015 18:00,Other,1000,1,FALSE
10/5/2015 23:00,10/5/2015 19:00,Other,1000,1,FALSE
10/6/2015 0:00,10/5/2015 20:00,Other,1000,1,FALSE
10/6/2015 1:00,10/5/2015 21:00,Other,1000,1,FALSE
10/6/2015 2:00,10/5/2015 22:00,Other,1000,1,FALSE
10/6/2015 3:00,10/5/2015 23:00,Other,1000,1,FALSE
10/6/2015 4:00,10/6/2015 0:00,Other,1000,1,FALSE
10/6/2015 5:00,10/6/2015 1:00,Other,1000,1,FALSE
10/6/2015 6:00,10/6/2015 2:00,Other,1000,1,FALSE
10/6/2015 7:00,10/6/2015 3:00,Other,1000,1,FALSE
10/6/2015 8:00,10/6/2015 4:00,Other,1000,1,FALSE
10/6/2015 9:00,10/6/2015 5:00,Other,1000,1,FALSE
10/6/2015 10:00,10/6/2015 6:00,Other,1000,1,FALSE
10/6/2015 11:00,10/6/2015 7:00,Other,1000,1,FALSE
10/6/2015 12:00,10/6/2015 8:00,Other,1000,1,FALSE
10/6/2015 13:00,10/6/2015 9:00,Other,1000,1,FALSE
10/6/2015 14:00,10/6/2015 10:00,Other,1000,1,FALSE
10/6/2015 15:00,10/6/2015 11:00,Other,1000,1,FALSE
10/6/2015 16:00,10/6/2015 12:00,Other,1000,1,FALSE
10/6/2015 17:00,10/6/2015 13:00,Other,1000,1,FALSE
10/6/2015 18:00,10/6/2015 14:00,Other,1000,1,FALSE
10/6/2015 19:00,10/6/2015 15:00,Other,1000,1,FALSE
10/6/2015 20:00,10/6/2015 16:00,Other,1000,1,FALSE
10/6/2015 21:00,10/6/2015 17:00,Other,1000,1,FALSE
10/6/2015 22:00,10/6/2015 18:00,Other,1000,1,FALSE
10/6/2015 23:00,10/6/2015 19:00,Other,1000,1,FALSE
10/7/2015 0:00,10/6/2015 20:00,Other,1000,1,FALSE
10/7/2015 1:00,10/6/2015 21:00,Other,1000,1,FALSE
10/7/2015 2:00,10/6/2015 22:00,Other,1000,1,FALSE
10/7/2015 3:00,10/6/2015 23:00,Other,1000,1,FALSE
10/7/2015 4:00,10/7/2015 0:00,Other,1000,1,FALSE
10/7/2015 5:00,10/7/2015 1:00,Other,1000,1,FALSE
10/7/2015 6:00,10/7/2015 2:00,Other,1000,1,FALSE
10/7/2015 7:00,10/7/2015 3:00,Other,1000,1,FALSE
10/7/2015 8:00,10/7/2015 4:00,Other,1000,1,FALSE
10/7/2015 9:00,10/7/2015 5:00,Other,1000,1,FALSE
10/7/2015 10:00,10/7/2015 6:00,Other,1000,1,FALSE
10/7/2015 11:00,10/7/2015 7:00,Other,1000,1,FALSE
10/7/2015 12:00,10/7/2015 8:00,Other,1000,1,FALSE
10/7/2015 13:00,10/7/2015 9:00,Other,1000,1,FALSE
10/7/2015 14:00,10/7/2015 10:00,Other,1000,1,FALSE
10/7/2015 15:00,10/7/2015 11:00,Other,1000,1,FALSE
10/7/2015 16:00,10/7/2015 12:00,Other,1000,1,FALSE
10/7/2015 17:00,10/7/2015 13:00,Other,1000,1,FALSE
10/7/2015 18:00,10/7/2015 14:00,Other,1000,1,FALSE
10/7/2015 19:00,10/7/2015 15:00,Other,1000,1,FALSE
10/7/2015 20:00,10/7/2015 16:00,Other,1000,1,FALSE
10/7/2015 21:00,10/7/2015 17:00,Other,1000,1,FALSE
10/7/2015 22:00,10/7/2015 18:00,Other,1000,1,FALSE
10/7/2015 23:00,10/7/2015 19:00,Other,1000,1,FALSE
10/8/2015 0:00,10/7/2015 20:00,Other,1000,1,FALSE
10/8/2015 1:00,10/7/2015 21:00,Other,1000,1,FALSE
10/8/2015 2:00,10/7/2015 22:00,Other,1000,1,FALSE
10/8/2015 3:00,10/7/2015 23:00,Other,1000,1,FALSE
10/8/2015 4:00,10/8/2015 0:00,Other,1000,1,FALSE
10/8/2015 5:00,10/8/2015 1:00,Other,1000,1,FALSE
10/8/2015 6:00,10/8/2015 2:00,Other,1000,1,FALSE
10/8/2015 7:00,10/8/2015 3:00,Other,1000,1,FALSE
10/8/2015 8:00,10/8/2015 4:00,Other,1000,1,FALSE
10/8/2015 9:00,10/8/2015 5:00,Other,1000,1,FALSE
10/8/2015 10:00,10/8/2015 6:00,Other,1000,1,FALSE
10/8/2015 11:00,10/8/2015 7:00,Other,1000,1,FALSE
10/8/2015 12:00,10/8/2015 8:00,Other,1000,1,FALSE
10/8/2015 13:00,10/8/2015 9:00,Other,1000,1,FALSE
10/8/2015 14:00,10/8/2015 10:00,Other,1000,1,FALSE
10/8/2015 15:00,10/8/2015 11:00,Other,1000,1,FALSE
10/8/2015 16:00,10/8/2015 12:00,Other,1000,1,FALSE
10/8/2015 17:00,10/8/2015 13:00,Other,1000,1,FALSE
10/8/2015 18:00,10/8/2015 14:00,Other,1000,1,FALSE
10/8/2015 19:00,10/8/2015 15:00,Other,1000,1,FALSE
10/8/2015 20:00,10/8/2015 16:00,Other,1000,1,FALSE
10/8/2015 21:00,10/8/2015 17:00,Other,1000,1,FALSE
10/8/2015 22:00,10/8/2015 18:00,Other,1000,1,FALSE
10/8/2015 23:00,10/8/2015 19:00,Other,1000,1,FALSE
10/9/2015 0:00,10/8/2015 20:00,Other,1000,1,FALSE
10/9/2015 1:00,10/8/2015 21:00,Other,1000,1,FALSE
10/9/2015 2:00,10/8/2015 22:00,Other,1000,1,FALSE
10/9/2015 3:00,10/8/2015 23:00,Other,1000,1,FALSE
10/9/2015 4:00,10/9/2015 0:00,Other,1000,1,FALSE
10/9/2015 5:00,10/9/2015 1:00,Other,1000,1,FALSE
10/9/2015 6:00,10/9/2015 2:00,Other,1000,1,FALSE
10/9/2015 7:00,10/9/2015 3:00,Other,1000,1,FALSE
10/9/2015 8:00,10/9/2015 4:00,Other,1000,1,FALSE
10/9/2015 9:00,10/9/2015 5:00,Other,1000,1,FALSE
10/9/2015 10:00,10/9/2015 6:00,Other,1000,1,FALSE
10/9/2015 11:00,10/9/2015 7:00,Other,1000,1,FALSE
10/9/2015 12:00,10/9/2015 8:00,Other,1000,1,FALSE
10/9/2015 13:00,10/9/2015 9:00,Other,1000,1,FALSE
10/9/2015 14:00,10/9/2015 10:00,Other,1000,1,FALSE
10/9/2015 15:00,10/9/2015 11:00,Other,1000,1,FALSE
10/9/2015 16:00,10/9/2015 12:00,Other,1000,1,FALSE
10/9/2015 17:00,10/9/2015 13:00,Other,1000,1,FALSE
10/9/2015 18:00,10/9/2015 14:00,Other,1000,1,FALSE
10/9/2015 19:00,10/9/2015 15:00,Other,1000,1,FALSE
10/9/2015 20:00,10/9/2015 16:00,Other,1000,1,FALSE
10/9/2015 21:00,10/9/2015 17:00,Other,1000,1,FALSE
10/9/2015 22:00,10/9/2015 18:00,Other,1000,1,FALSE
10/9/2015 23:00,10/9/2015 19:00,Other,1000,1,FALSE
10/10/2015 0:00,10/9/2015 20:00,Other,1000,1,FALSE
10/10/2015 1:00,10/9/2015 21:00,Other,1000,1,FALSE
10/10/2015 2:00,10/9/2015 22:00,Other,1000,1,FALSE
10/10/2015 3:00,10/9/2015 23:00,Other,1000,1,FALSE
10/10/2015 4:00,10/10/2015 0:00,Other,1000,1,FALSE
10/10/2015 5:00,10/10/2015 1:00,Other,1000,1,FALSE
10/10/2015 6:00,10/10/2015 2:00,Other,1000,1,FALSE
10/10/2015 7:00,10/10/2015 3:00,Other,1000,1,FALSE
10/10/2015 8:00,10/10/2015 4:00,Other,1000,1,FALSE
10/10/2015 9:00,10/10/2015 5:00,Other,1000,1,FALSE
10/10/2015 10:00,10/10/2015 6:00,Other,1000,1,FALSE
10/10/2015 11:00,10/10/2015 7:00,Other,1000,1,FALSE
10/10/2015 12:00,10/10/2015 8:00,Other,1000,1,FALSE
10/10/2015 13:00,10/10/2015 9:00,Other,1000,1,FALSE
10/10/2015 14:00,10/10/2015 10:00,Other,1000,1,FALSE
10/10/2015 15:00,10/10/2015 11:00,Other,1000,1,FALSE
10/10/2015 16:00,10/10/2015 12:00,Other,1000,1,FALSE
10/10/2015 17:00,10/10/2015 13:00,Other,1000,1,FALSE
10/10/2015 18:00,10/10/2015 14:00,Other,1000,1,FALSE
10/10/2015 19:00,10/10/2015 15:00,Other,1000,1,FALSE
10/10/2015 20:00,10/10/2015 16:00,Other,1000,1,FALSE
10/10/2015 21:00,10/10/2015 17:00,Other,1000,1,FALSE
10/10/2015 22:00,10/10/2015 18:00,Other,1000,1,FALSE
10/10/2015 23:00,10/10/2015 19:00,Other,1000,1,FALSE
10/11/2015 0:00,10/10/2015 20:00,Other,1000,1,FALSE
10/11/2015 1:00,10/10/2015 21:00,Other,1000,1,FALSE
10/11/2015 2:00,10/10/2015 22:00,Other,1000,1,FALSE
10/11/2015 3:00,10/10/2015 23:00,Other,1000,1,FALSE
10/11/2015 4:00,10/11/2015 0:00,Other,1000,1,FALSE
10/11/2015 5:00,10/11/2015 1:00,Other,1000,1,FALSE
10/11/2015 6:00,10/11/2015 2:00,Other,1000,1,FALSE
10/11/2015 7:00,10/11/2015 3:00,Other,1000,1,FALSE
10/11/2015 8:00,10/11/2015 4:00,Other,1000,1,FALSE
10/11/2015 9:00,10/11/2015 5:00,Other,1000,1,FALSE
10/11/2015 10:00,10/11/2015 6:00,Other,1000,1,FALSE
10/11/2015 11:00,10/11/2015 7:00,Other,1000,1,FALSE
10/11/2015 12:00,10/11/2015 8:00,Other,1000,1,FALSE
10/11/2015 13:00,10/11/2015 9:00,Other,1000,1,FALSE
10/11/2015 14:00,10/11/2015 10:00,Other,1000,1,FALSE
10/11/2015 15:00,10/11/2015 11:00,Other,1000,1,FALSE
10/11/2015 16:00,10/11/2015 12:00,Other,1000,1,FALSE
10/11/2015 17:00,10/11/2015 13:00,Other,1000,1,FALSE
10/11/2015 18:00,10/11/2015 14:00,Other,1000,1,FALSE
10/11/2015 19:00,10/11/2015 15:00,Other,1000,1,FALSE
10/11/2015 20:00,10/11/2015 16:00,Other,1000,1,FALSE
10/11/2015 21:00,10/11/2015 17:00,Other,1000,1,FALSE
10/11/2015 22:00,10/11/2015 18:00,Other,1000,1,FALSE
10/11/2015 23:00,10/11/2015 19:00,Other,1000,1,FALSE
10/12/2015 0:00,10/11/2015 20:00,Other,1000,1,FALSE
10/12/2015 1:00,10/11/2015 21:00,Other,1000,1,FALSE
10/12/2015 2:00,10/11/2015 22:00,Other,1000,1,FALSE
10/12/2015 3:00,10/11/2015 23:00,Other,1000,1,FALSE
10/12/2015 4:00,10/12/2015 0:00,Other,1000,1,FALSE
10/12/2015 5:00,10/12/2015 1:00,Other,1000,1,FALSE
10/12/2015 6:00,10/12/2015 2:00,Other,1000,1,FALSE
10/12/2015 7:00,10/12/2015 3:00,Other,1000,1,FALSE
10/12/2015 8:00,10/12/2015 4:00,Other,1000,1,FALSE
10/12/2015 9:00,10/12/2015 5:00,Other,1000,1,FALSE
10/12/2015 10:00,10/12/2015 6:00,Other,1000,1,FALSE
10/12/2015 11:00,10/12/2015 7:00,Other,1000,1,FALSE
10/12/2015 12:00,10/12/2015 8:00,Other,1000,1,FALSE
10/12/2015 13:00,10/12/2015 9:00,Other,1000,1,FALSE
10/12/2015 14:00,10/12/2015 10:00,Other,1000,1,FALSE
10/12/2015 15:00,10/12/2015 11:00,Other,1000,1,FALSE
10/12/2015 16:00,10/12/2015 12:00,Other,1000,1,FALSE
10/12/2015 17:00,10/12/2015 13:00,Other,1000,1,FALSE
10/12/2015 18:00,10/12/2015 14:00,Other,1000,1,FALSE
10/12/2015 19:00,10/12/2015 15:00,Other,1000,1,FALSE
10/12/2015 20:00,10/12/2015 16:00,Other,1000,1,FALSE
10/12/2015 21:00,10/12/2015 17:00,Other,1000,1,FALSE
10/12/2015 22:00,10/12/2015 18:00,Other,1000,1,FALSE
10/12/2015 23:00,10/12/2015 19:00,Other,1000,1,FALSE
10/13/2015 0:00,10/12/2015 20:00,Other,1000,1,FALSE
10/13/2015 1:00,10/12/2015 21:00,Other,1000,1,FALSE
10/13/2015 2:00,10/12/2015 22:00,Other,1000,1,FALSE
10/13/2015 3:00,10/12/2015 23:00,Other,1000,1,FALSE
10/13/2015 4:00,10/13/2015 0:00,Other,1000,1,FALSE
